path	sentence	client_id
common_voice_ckb_30556060.mp3	جێیان بهێڵە بۆ کارمەندانی تەندروستی	
common_voice_ckb_30556062.mp3	لەگەڵ ئەوەشدا تێکڕایی بازدان لە کۆڤیدەکان بە نزیکەیی ملیۆنێک جار لە خانەخوێیەکانی زیاترە	
common_voice_ckb_30556064.mp3	گواستنەوەی گشتی دەسکاری کرا و مۆزەخانەکانیش لە سەرانسەری چین بە شێوەیەکی کاتیی داخران	
common_voice_ckb_30556065.mp3	بەکارهێنەرەکانیشیان جیاوازن	
common_voice_ckb_30556104.mp3	ئێستا هەنگاوی گەورەمان ناوە بۆ ئازادکردنی موسڵ	
common_voice_ckb_30556105.mp3	جگە لە هەوکردنەکانی سیکڵدانۆچکەی باڵندەی ئاڤیان هەموو نەخۆشیە پەیوەندیدارەکان لە شوێنێکی ڕیخۆڵەدان	
common_voice_ckb_30556108.mp3	زۆر بە نامێەرەبانی	
common_voice_ckb_30556127.mp3	هەروەها بووەتە سەرچاوەی کۆمەڵێک شانۆگەری و فیلم	
common_voice_ckb_30556128.mp3	ئایا هەست بە هیچ ئازارێک یان نیشانەی ئازاری ماسوولکەکانت دەکەیت	
common_voice_ckb_30556129.mp3	نوسینی بابەت و هەواڵ کارێکی ئاسان نییە	
common_voice_ckb_30556132.mp3	ئاستی خزمەتگوزاریمان بەرزە	
common_voice_ckb_30579409.mp3	هێزەکانی گەریلا هاتن بۆ ئەو ناوچە	
common_voice_ckb_30579410.mp3	ئارەزووی سوارچاکی و تفەنگچێتی پەیدا کرد	
common_voice_ckb_30579411.mp3	لەوانەیە ئەوە شتەکان بگۆڕێت	
common_voice_ckb_30579414.mp3	یەکێکە لە شارەکانی وڵاتی تورکیا کە دەکەوێتە ناو پارێزگای سامسون	
common_voice_ckb_30579417.mp3	چایخانەی شەعب هەر لە سەرەتاوە مەڵبەندی کۆبونەوەی هونەرمەندان و نووسەران بووە	
common_voice_ckb_30579418.mp3	باخچەی پاشا لەوبەر ئاوە	
common_voice_ckb_30596420.mp3	ئەو نەشتەرگەرییە بۆ ئەو مرۆڤانە ئەنجامدەدرێت کە بیستنیان لە دەست داوە	
common_voice_ckb_30596421.mp3	سەنتەری حکومەتی ئەمەریکا بۆ کۆنتڕۆڵکردن و نههێشتنی نەخۆشی	
common_voice_ckb_30596422.mp3	ئەوان هەروەها تایبەتمەندی و وردەکارییەکانی ناوەکی تەکنەلۆجیاکانیان بڵاوکردەوە کە لە سیستەمەکاندا بەکاردەهات	
common_voice_ckb_30596424.mp3	دەبێت خانمان پلانێک بۆ خۆیان دابنێن و تێیدا بنوسن کە چۆن دەیانەوێ منداڵیان ببێت	
common_voice_ckb_30596435.mp3	زۆر لەگەڵ ئەمین ناچم بۆ نانخواردنی نیوەڕۆ	
common_voice_ckb_30596436.mp3	شتێک کە ناگۆڕێت ئەوەیە کە چەندە خۆشم دەوێیت	
common_voice_ckb_30596439.mp3	کەواتە ئازاری سنگت ئەم بەیانیە دستی پێکرد	
common_voice_ckb_30596451.mp3	پێم وانییە کەس گرنگیمان پێ بدات لەبەر ئەوەی ماڵپەڕەکەمان جوانە	
common_voice_ckb_30596453.mp3	کە بەردەوام لە سەر یەک کاریگەرن	
common_voice_ckb_30596454.mp3	کەوتبووە ناو سنووری دەسەڵاتی ئاشورییەکان	
common_voice_ckb_30596480.mp3	زۆربەی دانیشتوانی ئەم پارێزگا بە شێوەزاری کوردیی ناوەندی قسە دەکەن	
common_voice_ckb_30596481.mp3	زۆری دەسخۆشی لێ بکە	
common_voice_ckb_30596484.mp3	هەرچیت لەدەست چو نەکەیت بۆی بگریت	
common_voice_ckb_30596506.mp3	کەوتووەتە بەشی باکوور و باکووری خۆڕهەڵاتی چین و باشووری مەنگۆلیا	
common_voice_ckb_30596508.mp3	هاتنی هێزەکانی ئەمریکا بۆ عێراق ئەنجامی باشی هەبوو ئەویش لابردنی ڕژیمی پێشووترە	
common_voice_ckb_30596529.mp3	کلیلەکانی ئۆتۆمۆبیلەکەی ون کردووە	
common_voice_ckb_30596531.mp3	پاشان گەشەدەکات و چرۆ دەکات	
common_voice_ckb_30596532.mp3	چەن جوان و خوێن شیرینە	
common_voice_ckb_30596559.mp3	هەروەها کرداری چاودێری زیاتر دەگرینە بەر	
common_voice_ckb_30596564.mp3	لە سلێمانی لەدایکبووە و لە لاویدا زانستی ئایینی لەوێ خوێندووە	
common_voice_ckb_30596601.mp3	دەچم بۆ شوێنی نوستنەکەم	
common_voice_ckb_30596602.mp3	پاشان خەڵاتی نۆبێلی پێ بەخشرا	
common_voice_ckb_30596603.mp3	سواری ئەسپەکە نەبووبوو	
common_voice_ckb_30634505.mp3	ئازاد تاکە کەسە کە ناتوانێت ئەوە بکات	
common_voice_ckb_30634506.mp3	لەم بەرنامەیەی سڵاو واشنتن	
common_voice_ckb_30634507.mp3	هەڵبەت منیش جوان سرنجم نەدا	
common_voice_ckb_30634520.mp3	ئەگەر لێرە هەر کەسێک ناکۆکە لەگەڵ من ئێستا قسە بکە	
common_voice_ckb_30634522.mp3	ئێمە لەو پارکە یاری دەکەین	
common_voice_ckb_30634523.mp3	بڵاگەری سەرکەوتوو ئەو کەسەیە کە دەتوانێت کێشەکانی خەڵکی چارەسەر بکات	
common_voice_ckb_30634524.mp3	هەموو مەودای بڵاوبوونەوەکە زانراو نیە  بەهۆی پشکنینە سنوردارەکانەوە	
common_voice_ckb_30634555.mp3	بەرەبەرە لە خوێندنەکەشی پێشکەوت	
common_voice_ckb_30634556.mp3	دەبوایە ئەوەت لە شوێنێکی تر بکردایە	
common_voice_ckb_30634557.mp3	هەوا گەرم بوو	
common_voice_ckb_30634558.mp3	زاڵبوونی سەبپلوراڵ کێشەی شێتی و ڕەقبوون وەکو نەخۆشی گەشەکردن مامەڵەی لەگەڵدا دەکرێت	
common_voice_ckb_30634581.mp3	ئەوە بێزارت دەکات	
common_voice_ckb_30634582.mp3	سیستەمی کۆن کار دەکات	
common_voice_ckb_30634586.mp3	ئەویش سێ جار هاتووەتە داوام	
common_voice_ckb_30634589.mp3	وەک دەگوترێت ئەو کودەتا سەرنەگرتووە کاریگەرییەکی تەواوەتی هەبووە	
common_voice_ckb_30634593.mp3	کوردی زمانی زگماکیی منە	
common_voice_ckb_30634594.mp3	زمانی کوردی لەسەر ویندۆز زیادکراوە	
common_voice_ckb_30634595.mp3	ئایا پێویستە لە سەلاجە هەڵبگیرێت	
common_voice_ckb_30634606.mp3	پێویستە دەستەکانتان بشۆن	
common_voice_ckb_30634609.mp3	قەت فریوم داویت	
common_voice_ckb_30634610.mp3	ئەو ماویەک پێشمەرگە بوو	
common_voice_ckb_30634616.mp3	لە حوزەیرانی ئەمساڵدا نمایشی لە سینەماکانی ئەمریکا و جیهاندا دەستیپێکرد	
common_voice_ckb_30634617.mp3	بارانی بەخوڕ نەیهێشت بچینە دەرێ	
common_voice_ckb_30634618.mp3	ئاسانە دڵگرانی بکەیت	
common_voice_ckb_30634619.mp3	کە گەیشتینە ئەوێ پێت دەڵێم	
common_voice_ckb_30634620.mp3	چییان لێهات	
common_voice_ckb_30634626.mp3	سبەی تاوەکو ئێوارە دەوامی بانک و گەنجینەکان درێژدەکرێتەوە	
common_voice_ckb_30634627.mp3	زمانی عەرەبی کاریگەرییەکی ڕاستەوخۆ یان ناڕاستەوخۆیی هەبووە	
common_voice_ckb_30634628.mp3	ئەو کاتە بوو دایک و باوکم ناردیانمەوە ماڵەوە	
common_voice_ckb_30634629.mp3	لە هەرێمی کوردستان دەبم تا دووسبەی	
common_voice_ckb_30634630.mp3	سی ئاوسانی ساڕێژی ئەندامەکانی دەردانی لە کەلێنەکانی ئەلڤیۆلار و ڕێشاڵی نێوانی سی	
common_voice_ckb_30634644.mp3	تکایە سپلیتەکە دادەگیرسێنیت	
common_voice_ckb_30634645.mp3	دادگای زەمانی زەویە	
common_voice_ckb_30634647.mp3	ئەو تێکەڵاویەی لەناو تۆڕی کۆمەڵایەتییدا هەیە	
common_voice_ckb_30634659.mp3	ئەوە خەتای خۆتە	
common_voice_ckb_30634660.mp3	فێربوونی زمانێکی نوێ ئاسانترە کاتێک گەنجیت	
common_voice_ckb_30634661.mp3	ببوورن بەخراپی ڕوونم کردەوە	
common_voice_ckb_30634674.mp3	کرێکاران کارەکانیان لەدەست دا	
common_voice_ckb_30634675.mp3	حەسەن پرۆگرامەرێکی کۆمپیوتەرە	
common_voice_ckb_30634676.mp3	دەزانن خاڵی هاوبەشیان چییە هیچ	
common_voice_ckb_30635223.mp3	دووەم جەنگی جیهانی بریتی بوو لە ناکۆکییەکی نێودەوڵەتی وێرانکەر	
common_voice_ckb_30635225.mp3	وەبیر ئەوە کەوتمەوە	
common_voice_ckb_30635226.mp3	یەکەم شتە کە ئەمڕۆ بە ئەنجامم گەیاندووە	
common_voice_ckb_30635227.mp3	سەرکردەیەک	
common_voice_ckb_30635233.mp3	ئەگەر ئەمە بکرێت زۆر بە ئاسانی دەتوانین بەرهەمهێنانی دژەتەنەکان پەرە پێبدەین	
common_voice_ckb_30635234.mp3	دەتوانم بێمە ژوور	
common_voice_ckb_30635235.mp3	حامید دەبێت زۆر بێئومێد بووبێت	
common_voice_ckb_30635237.mp3	شاشەی لاپتۆپەکەم شکا	
common_voice_ckb_30635238.mp3	زەوی و ئۆقیانووسەکان و هەوا هەزار ساڵی تەواویان دەوێت تا دەگەڕێنەوە دۆخی تەندروستانەی ئەوکاتە	
common_voice_ckb_30635239.mp3	ئەو توانا داراییەشمان نەبووە نەشتەرگەری بۆ بکەین	
common_voice_ckb_30635240.mp3	چۆن توانیم ئەوە بکەم	
common_voice_ckb_30635241.mp3	ئەو جێگایە گەیشتن پێی سەختە	
common_voice_ckb_30635248.mp3	تاوانباران بە بەرچاوی خەڵکەوە سزادراون	
common_voice_ckb_30635249.mp3	وە ئایا ئێستا ئازاری سنگت هەیە	
common_voice_ckb_30635250.mp3	جیاوازیەکی ئەتۆی نییە لەگەل کودەتا	
common_voice_ckb_30635252.mp3	زستانی باکوور بێ بەفر نابێ	
common_voice_ckb_30635258.mp3	ئەو کتێبە پێکەنیناوییە	
common_voice_ckb_30635259.mp3	پێمان بڵێن مەبەستتان چییە	
common_voice_ckb_30635260.mp3	بیگێڕینەوە بۆ سەرەتای نەوەتەکانی سەدەی ڕابردوو	
common_voice_ckb_30635261.mp3	پێت وایە چەند زوو دەتوانیت ئەو کارە بکەیت	
common_voice_ckb_30635262.mp3	نەدەبوایە داوات لێ بکەم ئەوە بکەیت	
common_voice_ckb_30635263.mp3	خۆزگە دەخوازن ئۆتۆمۆبیلێکی گەورەتریان هەبوایە	
common_voice_ckb_30635264.mp3	چاک گوێی بۆ بگرە	
common_voice_ckb_30635266.mp3	ئەدا لە ناو پەڕەی دڵ	
common_voice_ckb_30862204.mp3	کاتێکی زۆر خۆش بەسەر نابەین	
common_voice_ckb_30862233.mp3	پرچم سپییە	
common_voice_ckb_30862236.mp3	وەزیفەی سبەی چییە	
common_voice_ckb_31081269.mp3	پاکوخاوێنی کەسی و ژیانێکی تەندروست و پارێزی خۆراک پێشبینیکراوە بۆ بەرەوپێشبردنی بەرگری	
common_voice_ckb_31081271.mp3	چەند دەخایەنێت تا دەچیتە کەنار دەریا	
common_voice_ckb_31081428.mp3	وە هەروەها پێویستە کۆلسترۆڵ و پەستانی خوێنت بپشکێندرێت	
common_voice_ckb_31081572.mp3	لە دنیا هەر تۆی ژیان و خۆشیم	
common_voice_ckb_31235318.mp3	ستەم تا کەی مەگەر ئێمە بەشەر نین	
common_voice_ckb_31235320.mp3	کە پیری ئێمەیە و پیاوی قەدیمە	
common_voice_ckb_31235354.mp3	مەهاباد یەکێکە لە گرنگترین و بەناوبانگترین شارەکانی کوردستان	
common_voice_ckb_31235361.mp3	نیشانە باوەکان تا و کۆکەی وشک و ماندوون دەگرێتەوە	
common_voice_ckb_31235363.mp3	باپیرم ناتوانێت بەبێ گۆچان بڕوات	
common_voice_ckb_31235365.mp3	چ بێ نازن هەوارگەی خۆش و زەنوێر	
common_voice_ckb_31235381.mp3	دەتوانی بۆ چرکەیەک تەلەڤیزیۆنەکە بکوژێنیتەوە	
common_voice_ckb_31235408.mp3	قورئانێکم دا بە ئەو	
common_voice_ckb_31377213.mp3	یەکێک لەو فیلمانەیە کە داهاتی بە بەراورد لەگەڵ بودجەکەی مایەی شانازی نەبووە	
common_voice_ckb_31377221.mp3	دەرهێنانیان لە ژێر مۆنۆپۆلی حکومەتدا	
common_voice_ckb_31385914.mp3	بوومەلەرزەیێکی گەورە بوو	
common_voice_ckb_31386006.mp3	تا ئێستا ناسنامەی بکوژەکە دیار نییە	
common_voice_ckb_31386084.mp3	سەرچاوەی سارد و زوڵاڵ	
common_voice_ckb_31386153.mp3	شاری سلێمانی پایتەختی دەوڵەتەکەی مەلیک مەحموود بووە	
common_voice_ckb_31386154.mp3	ئێوە چی دەکەن	
common_voice_ckb_31386155.mp3	ئازارەکانی مەسیح باس لە چیرۆکی پەیامبەری ئایینی مەسیحی عیسا دەکات	
common_voice_ckb_31386180.mp3	هیچ ڤاکسینێک یاخود چارەسەرێکی تایبەت نییە بۆ ڤایرۆسی کۆرۆنای نوێ	
common_voice_ckb_31386183.mp3	بۆ هەموو ستافی دامەزراوەی ویکیمیدیا	
common_voice_ckb_31408147.mp3	بەڵگەیەکی نێونەتەوەیییە لەمەڕ وڵاتە داگیرکراوەکان	
common_voice_ckb_31408161.mp3	ئاوێنە لەسەر هەموو دیوارەکان هەیە	
common_voice_ckb_31408182.mp3	کەریز جەماڵ دێیەکە لە ناوچەی خزڵی شارستانی نیاوەن	
common_voice_ckb_31408184.mp3	لە گوێن بهەەشت خەمڵیوە	
common_voice_ckb_31408188.mp3	لە ئاهەنگ و ئاوازان	
common_voice_ckb_31408214.mp3	داهاتووی ئامێر و سیستەم و وێبگەڕەکان	
common_voice_ckb_31408245.mp3	لە جوانیدا بەناوبانگن	
common_voice_ckb_31408254.mp3	گوندەکە لە جیهان دابڕاوە	
common_voice_ckb_31408255.mp3	ئەتوو بێی یان نههێی ئەمن هەر دەچم	
common_voice_ckb_31408257.mp3	دەتەوێت بەردەوام بم	
common_voice_ckb_31464208.mp3	مزگەوت داخرا	
common_voice_ckb_31464209.mp3	لەوەتەی بڵاو کراوەتەوە سەرنجێکی زۆری ڕاکێشاوە	
common_voice_ckb_31464310.mp3	دڵی کەس مەشکێنە	
common_voice_ckb_31464399.mp3	کتێب دۆستی هەمیشەیی تۆیە	
common_voice_ckb_31464401.mp3	هەمیشە قسەی حەق بکە	
common_voice_ckb_31464429.mp3	لەگەڵ هەموو ئەو ئامێرانەی کە بە گاز یان نەوت یان خەڵووز	
common_voice_ckb_31464441.mp3	تۆم برامە باوکم نییە	
common_voice_ckb_31464464.mp3	هەروەها بۆکان گەورەترین شاری ناوچەی موکریانە	
common_voice_ckb_31500850.mp3	دیاریم بۆ کڕیوە	
common_voice_ckb_31500879.mp3	دوێنی تام هەبوو	
common_voice_ckb_31500884.mp3	هاوتەمەن و هاوجیلی یەکترین	
common_voice_ckb_31500891.mp3	دیاکۆ دووشەممە چووەوە ماڵ	
common_voice_ckb_31500895.mp3	زۆربەی ئەمانە هەوکردنی بههێزی ناوچەی هەناسەدان دەگرێتەوە	
common_voice_ckb_31500914.mp3	ئەم با نزمانە بە شنەبای چیا ناسراون	
common_voice_ckb_31649538.mp3	دهۆک بە مانای دوو چیا یان دوو هێلکە دێت	
common_voice_ckb_31649539.mp3	گەر چی هەوڵی ئەوەی داوە شێوەزاری تری زمانی کوردی بەکاربهێنێت	
common_voice_ckb_31649580.mp3	بابەتەکە تەنیا پارە نییە	
common_voice_ckb_31649829.mp3	لە ئەورووپا چەند وڵات هەن	
common_voice_ckb_31649923.mp3	ناوچەی مەهاباد شوێنی گێرەوکێشەی سیاسی لە سەردەمی هاوچەرخدا بووە	
